customer_id,recency,frequency,monetary,rfm_score,customer_segment
13007,579,1,175.25,111,Lost Customers
16144,246,1,175.2,211,Regular
17331,123,1,175.2,311,Regular
17108,663,1,174.95,111,Lost Customers
18010,256,1,174.8,211,Regular
14495,50,3,174.8,431,Regular
14518,64,1,174.37,311,Regular
13560,7,1,174.37,511,New Customers
16731,648,1,174.05,111,Lost Customers
15335,53,1,173.97,411,Regular
15684,547,3,173.95,131,Regular
14674,509,1,173.66,111,Lost Customers
15565,50,2,173.16,421,Regular
16741,625,1,173.06,111,Lost Customers
16599,385,1,172.8,211,Regular
13195,414,1,172.38,111,Lost Customers
13690,59,1,172.25,311,Regular
12442,3,1,172.06,511,New Customers
15515,387,1,171.81,211,Regular
14536,259,1,171.8,211,Regular
17983,395,1,171.71,211,Regular
17575,667,1,171.7,111,Lost Customers
16312,432,1,171.15,111,Lost Customers
15403,491,2,170.88,121,Regular
14811,387,1,170.5,211,Regular
17922,543,1,170.4,111,Lost Customers
15256,148,2,170.4,321,Regular
14860,19,1,170.32,411,Regular
14218,42,1,169.48000000000002,411,Regular
18004,362,1,169.47,211,Regular
16002,625,1,169.21,111,Lost Customers
15647,415,1,169.0,111,Lost Customers
12367,4,1,168.9,511,New Customers
12768,450,1,168.69000000000003,111,Lost Customers
14578,3,1,168.63,511,New Customers
17367,238,1,168.4,211,Regular
18099,127,1,168.31,311,Regular
17737,9,2,168.24,521,New Customers
12551,357,1,168.0,211,Regular
18088,61,1,167.67000000000002,311,Regular
17559,512,1,167.62,111,Lost Customers
18037,154,15,167.42,351,Regular
17586,619,1,167.4,111,Lost Customers
13609,593,1,167.35,111,Lost Customers
16405,302,2,167.25,221,Regular
15166,467,1,167.16,111,Lost Customers
18107,442,1,167.13,111,Lost Customers
17875,688,1,167.1,111,Lost Customers
15509,380,1,166.51,211,Regular
18014,28,1,166.42,411,Regular
13967,145,2,166.3,321,Regular
17650,21,1,166.08,411,Regular
14485,38,1,165.75,411,Regular
13903,400,1,165.45000000000002,211,Regular
16663,729,1,165.0,111,Lost Customers
15316,326,1,165.0,211,Regular
13470,99,2,165.0,321,Regular
13191,658,1,164.69,111,Lost Customers
15904,8,1,164.68,511,New Customers
17535,280,1,164.4,211,Regular
13603,26,1,164.34,411,Regular
17318,725,1,164.28,111,Lost Customers
17417,548,1,164.18,111,Lost Customers
14516,516,1,163.92,111,Lost Customers
16662,394,1,163.8,211,Regular
18200,106,1,163.8,311,Regular
14955,732,1,163.77,111,Lost Customers
14354,5,2,163.62,521,New Customers
15474,595,1,163.1,111,Lost Customers
16517,277,1,162.7,211,Regular
18174,7,2,162.5,521,New Customers
12954,638,1,162.45,111,Lost Customers
15733,282,1,162.3,211,Regular
15534,725,1,162.25,111,Lost Customers
16443,520,1,162.24,111,Lost Customers
12661,436,1,162.0,111,Lost Customers
17971,548,1,161.94,111,Lost Customers
17600,17,1,161.67000000000002,511,New Customers
14571,425,1,161.65,111,Lost Customers
15499,723,1,161.6,111,Lost Customers
16113,183,1,161.38,311,Regular
13714,465,1,161.35,111,Lost Customers
14362,22,1,161.2,411,Regular
13779,515,1,161.13,111,Lost Customers
13701,446,1,161.0,111,Lost Customers
14089,56,1,161.0,411,Regular
13229,225,1,160.95,211,Regular
17953,540,1,160.82,111,Lost Customers
17605,590,1,160.75,111,Lost Customers
17202,420,1,160.65,111,Lost Customers
17487,728,1,160.55,111,Lost Customers
15229,586,1,160.5,111,Lost Customers
14814,581,1,160.46,111,Lost Customers
16645,735,1,160.39,111,Lost Customers
18146,140,2,160.35000000000002,321,Regular
12966,9,1,160.18,511,New Customers
13420,149,2,159.85,321,Regular
13302,155,2,159.2,321,Regular
16213,78,1,159.0,311,Regular
18224,263,1,158.95000000000002,211,Regular
13125,523,1,158.57,111,Lost Customers
15548,595,1,158.09,111,Lost Customers
15348,72,1,158.04,311,Regular
14318,460,1,158.02,111,Lost Customers
17751,421,1,157.86,111,Lost Customers
14207,687,1,157.8,111,Lost Customers
14822,485,1,157.70000000000002,111,Lost Customers
16687,390,1,157.63,211,Regular
12894,575,1,157.35,111,Lost Customers
16371,448,1,157.20000000000002,111,Lost Customers
17128,334,1,157.09,211,Regular
17118,317,1,157.02,211,Regular
15007,159,1,156.91,311,Regular
15742,619,1,156.87,111,Lost Customers
13830,581,1,156.85000000000002,111,Lost Customers
14406,119,1,156.75,311,Regular
16578,626,1,156.6,111,Lost Customers
15438,131,1,156.58,311,Regular
15263,106,1,156.51,311,Regular
13051,578,2,155.8,121,Regular
17899,159,1,155.79999999999998,311,Regular
17832,49,1,155.37,411,Regular
14368,319,1,155.0,211,Regular
14046,284,1,154.99,211,Regular
17698,260,1,154.95,211,Regular
15740,49,1,154.88,411,Regular
15226,310,1,154.41,211,Regular
13490,654,1,154.25,111,Lost Customers
17517,308,1,153.94,211,Regular
15560,397,2,153.52,221,Regular
15431,502,1,153.24,111,Lost Customers
12602,58,1,153.12,311,Regular
16248,61,1,152.94,311,Regular
16507,572,1,152.76,111,Lost Customers
18138,295,1,152.65,211,Regular
18113,368,1,152.64000000000001,211,Regular
14066,266,1,152.55,211,Regular
17327,409,2,152.35,221,Regular
13653,487,1,152.2,111,Lost Customers
16617,235,1,151.85,211,Regular
18076,380,1,151.49,211,Regular
13697,38,1,151.29999999999998,411,Regular
16337,36,1,151.05,411,Regular
14073,32,1,151.04,411,Regular
12959,484,1,150.95,111,Lost Customers
14980,737,1,150.68,111,Lost Customers
15991,534,1,150.54999999999998,111,Lost Customers
14084,512,1,150.5,111,Lost Customers
15775,245,2,150.5,221,Regular
14845,599,1,150.0,111,Lost Customers
17234,182,1,149.89,311,Regular
13257,436,1,149.75,111,Lost Customers
17946,233,2,149.57999999999998,221,Regular
18038,556,1,149.41,111,Lost Customers
17390,420,1,149.3,111,Lost Customers
15435,22,1,149.29,411,Regular
13003,105,3,149.05,331,Regular
17549,23,2,148.86,421,Regular
15526,33,2,148.44,421,Regular
15283,390,3,148.33,231,Regular
17592,738,1,148.3,111,Lost Customers
13457,688,2,148.22,121,Regular
17859,304,1,148.21,211,Regular
13578,409,1,147.66,211,Regular
15479,733,1,147.4,111,Lost Customers
16724,404,1,147.35,211,Regular
14098,36,1,147.35,411,Regular
17794,686,2,147.3,121,Regular
17030,63,1,146.87,311,Regular
14683,588,1,146.56,111,Lost Customers
15496,631,1,146.14000000000001,111,Lost Customers
18137,551,2,145.99,121,Regular
12565,288,1,145.92,211,Regular
13866,74,1,145.67000000000002,311,Regular
15937,64,1,145.35,311,Regular
17199,582,1,145.12,111,Lost Customers
14972,128,2,145.07,321,Regular
16598,285,1,145.04999999999998,211,Regular
15902,380,1,145.01,211,Regular
16852,10,2,144.91,521,New Customers
17938,420,1,144.29,111,Lost Customers
14109,72,1,144.2,311,Regular
15816,542,2,144.14999999999998,121,Regular
17186,46,2,144.0,421,Regular
12587,7,1,144.0,511,New Customers
12387,415,1,143.94,111,Lost Customers
14604,633,1,143.85999999999999,111,Lost Customers
14574,732,1,143.70000000000002,111,Lost Customers
17149,451,1,143.10000000000002,111,Lost Customers
15705,201,1,143.1,211,Regular
15761,442,1,143.04999999999998,111,Lost Customers
14386,296,1,142.4,211,Regular
14041,266,1,141.41,211,Regular
17273,424,1,141.12,111,Lost Customers
12636,738,1,141.0,111,Lost Customers
17959,592,1,140.75,111,Lost Customers
14773,592,1,140.55,111,Lost Customers
15388,270,1,140.54,211,Regular
15702,476,2,140.39,121,Regular
13483,65,1,140.34,311,Regular
15324,701,1,140.22000000000003,111,Lost Customers
13839,486,1,139.95000000000002,111,Lost Customers
15848,621,1,139.94,111,Lost Customers
16840,603,2,139.85,121,Regular
16483,192,1,139.35,211,Regular
14772,112,1,139.26,311,Regular
14707,435,2,139.2,121,Regular
18209,28,1,139.10000000000002,411,Regular
13273,113,1,138.98,311,Regular
12902,264,1,138.68,211,Regular
13716,269,1,138.28,211,Regular
17982,680,1,138.18,111,Lost Customers
15663,106,1,138.14,311,Regular
12512,66,2,138.03,321,Regular
16396,476,1,137.8,111,Lost Customers
13279,78,1,137.75,311,Regular
15836,50,1,137.37,411,Regular
13907,691,1,136.8,111,Lost Customers
16237,437,1,136.65,111,Lost Customers
16289,462,1,136.31,111,Lost Customers
16651,586,1,136.2,111,Lost Customers
17972,241,1,136.04,211,Regular
16876,403,1,136.01,211,Regular
14366,525,1,136.0,111,Lost Customers
16462,73,3,136.0,331,Regular
17583,560,1,135.95,111,Lost Customers
12968,112,1,135.95,311,Regular
14889,336,1,135.9,211,Regular
15419,24,1,135.85999999999999,411,Regular
16114,170,1,135.75000000000003,311,Regular
14391,576,1,135.6,111,Lost Customers
13076,457,1,135.4,111,Lost Customers
16665,362,1,135.4,211,Regular
14588,578,1,135.39,111,Lost Customers
13144,332,2,135.35,221,Regular
13702,445,1,135.18,111,Lost Customers
17960,171,3,135.08,331,Regular
13364,71,1,134.96,311,Regular
13119,668,1,134.9,111,Lost Customers
16055,220,1,134.8,211,Regular
14340,218,1,134.7,211,Regular
17826,374,1,134.59,211,Regular
14174,33,1,134.46,411,Regular
15926,542,1,134.44,111,Lost Customers
16486,537,1,134.36,111,Lost Customers
14280,196,1,134.04,211,Regular
16886,456,1,134.0,111,Lost Customers
14349,10,1,133.5,511,New Customers
15056,520,1,133.45,111,Lost Customers
17881,304,1,133.35,211,Regular
12467,423,1,132.8,111,Lost Customers
17909,737,1,132.55,111,Lost Customers
12964,437,1,132.24,111,Lost Customers
14444,456,1,132.04,111,Lost Customers
14438,306,1,131.9,211,Regular
17565,586,1,131.83,111,Lost Customers
17297,17,1,131.78,511,New Customers
17455,203,1,131.7,211,Regular
13586,541,1,131.53,111,Lost Customers
14795,166,1,131.45000000000002,311,Regular
15409,721,1,131.25,111,Lost Customers
14378,621,1,131.25,111,Lost Customers
17225,581,1,131.15,111,Lost Customers
16865,401,1,130.95,211,Regular
15844,46,1,130.73999999999998,411,Regular
17240,596,1,130.6,111,Lost Customers
16410,734,1,130.32,111,Lost Customers
17818,737,1,130.18,111,Lost Customers
16288,470,1,129.85,111,Lost Customers
15317,677,1,129.75,111,Lost Customers
17762,456,1,129.75,111,Lost Customers
14865,7,4,129.72,531,New Customers
17847,515,2,129.69,121,Regular
14999,592,1,129.48,111,Lost Customers
12555,682,1,129.23,111,Lost Customers
13071,612,1,129.22,111,Lost Customers
17056,738,1,128.6,111,Lost Customers
16828,93,2,128.5,321,Regular
17089,386,1,128.45,211,Regular
16251,512,1,128.31,111,Lost Customers
15892,669,1,128.2,111,Lost Customers
13666,60,5,127.89999999999999,341,Regular
16397,628,1,127.88,111,Lost Customers
13053,621,1,127.64999999999999,111,Lost Customers
15578,162,1,127.10000000000001,311,Regular
16973,386,1,127.0,211,Regular
14751,684,2,126.45,121,Regular
15463,29,1,126.14,411,Regular
16294,476,1,126.05000000000001,111,Lost Customers
13794,546,1,126.03,111,Lost Customers
17657,430,1,126.0,111,Lost Customers
12814,101,1,125.92,311,Regular
13522,30,1,125.80000000000001,411,Regular
16925,540,1,125.65,111,Lost Customers
15017,33,1,125.58,411,Regular
15731,553,1,125.3,111,Lost Customers
13912,423,1,124.95,111,Lost Customers
17148,51,1,124.88,411,Regular
14726,654,1,124.75,111,Lost Customers
13312,451,1,124.75,111,Lost Customers
16849,186,1,124.57,311,Regular
17541,509,1,124.46,111,Lost Customers
17316,420,1,124.45,111,Lost Customers
12773,564,1,124.25,111,Lost Customers
18000,564,1,124.25,111,Lost Customers
15779,463,2,124.08000000000001,121,Regular
13968,423,1,123.66,111,Lost Customers
14187,473,1,123.5,111,Lost Customers
15927,647,1,123.39,111,Lost Customers
16068,593,1,122.93,111,Lost Customers
13876,63,1,122.7,311,Regular
13638,15,1,122.64,511,New Customers
14165,275,1,122.53999999999999,211,Regular
14076,129,1,122.47,311,Regular
12969,602,1,122.45,111,Lost Customers
13084,491,1,122.39999999999999,111,Lost Customers
16073,297,1,122.39999999999999,211,Regular
13244,92,1,121.74,311,Regular
13182,45,1,121.18,411,Regular
15049,273,1,121.17,211,Regular
17260,411,1,120.95,111,Lost Customers
17446,176,2,120.9,321,Regular
14884,669,1,120.6,111,Lost Customers
17543,549,1,120.05,111,Lost Customers
18015,4,1,120.03,511,New Customers
14259,141,1,120.0,311,Regular
14453,190,1,119.93,211,Regular
15161,388,1,119.92,211,Regular
17177,505,1,119.5,111,Lost Customers
15843,303,1,118.95000000000002,211,Regular
17280,438,1,118.86,111,Lost Customers
17079,78,1,118.80000000000001,311,Regular
14155,266,1,118.75,211,Regular
13193,61,1,117.88,311,Regular
12929,311,1,117.85,211,Regular
16291,682,1,117.72,111,Lost Customers
17654,277,1,117.55,211,Regular
16959,87,1,117.35000000000001,311,Regular
17117,288,1,116.19999999999999,211,Regular
14874,535,1,116.18,111,Lost Customers
13170,26,1,116.00999999999999,411,Regular
14143,133,1,115.8,311,Regular
14721,379,1,115.77,211,Regular
13241,411,1,115.58,111,Lost Customers
17208,395,1,115.35,211,Regular
18027,98,1,115.31,311,Regular
18012,723,1,115.3,111,Lost Customers
15352,548,1,114.95,111,Lost Customers
17401,541,1,114.85,111,Lost Customers
17933,632,1,114.69,111,Lost Customers
15905,543,1,114.69,111,Lost Customers
13188,11,1,114.60000000000001,511,New Customers
14632,262,1,114.56,211,Regular
16247,170,1,114.56,311,Regular
17275,383,1,114.52,211,Regular
14974,37,1,114.39,411,Regular
14652,77,1,114.17999999999999,311,Regular
12938,25,1,114.14,411,Regular
14582,40,1,114.11000000000001,411,Regular
18148,646,1,114.10000000000001,111,Lost Customers
14457,310,1,113.64,211,Regular
18105,37,1,113.48,411,Regular
16821,381,1,113.35,211,Regular
17784,550,1,112.86,111,Lost Customers
14689,208,1,112.8,211,Regular
16697,241,1,112.75,211,Regular
18129,243,1,112.55,211,Regular
15899,368,1,112.5,211,Regular
15610,51,1,112.46000000000001,411,Regular
13620,528,1,112.34,111,Lost Customers
17816,36,6,112.32,441,Regular
17893,225,1,112.25,211,Regular
17900,190,2,112.19999999999999,221,Regular
12756,86,1,112.08,311,Regular
14750,736,1,112.03,111,Lost Customers
15875,646,1,111.72,111,Lost Customers
16547,546,1,111.71,111,Lost Customers
17957,66,1,111.68,311,Regular
14668,445,1,111.63,111,Lost Customers
18124,472,1,111.53,111,Lost Customers
17304,534,1,111.5,111,Lost Customers
17887,129,1,111.35,311,Regular
18120,214,1,111.15,211,Regular
16064,725,1,111.0,111,Lost Customers
14464,568,2,111.0,121,Regular
12692,637,1,110.95,111,Lost Customers
14509,534,1,110.95,111,Lost Customers
15537,163,1,110.92,311,Regular
15853,51,1,110.8,411,Regular
18256,387,1,110.7,211,Regular
14787,471,1,110.65,111,Lost Customers
16963,187,1,110.55000000000001,311,Regular
14641,21,1,110.46,411,Regular
17836,47,1,110.21,411,Regular
16339,284,1,109.95,211,Regular
15851,526,1,109.72999999999999,111,Lost Customers
14033,555,1,109.44,111,Lost Customers
16363,53,1,109.36,411,Regular
16664,569,1,109.2,111,Lost Customers
14345,38,1,108.97999999999999,411,Regular
16106,65,1,108.38,311,Regular
14374,541,1,108.0,111,Lost Customers
14661,26,1,107.95,411,Regular
15583,376,1,107.86,211,Regular
13580,406,1,107.75,211,Regular
14943,663,1,107.62,111,Lost Customers
15395,325,1,107.45,211,Regular
16301,736,1,107.33,111,Lost Customers
15328,407,1,107.24,211,Regular
16047,682,1,107.14,111,Lost Customers
15846,385,1,107.01,211,Regular
16630,407,1,106.80000000000001,211,Regular
16082,670,1,106.75,111,Lost Customers
14637,677,1,106.67999999999999,111,Lost Customers
15168,25,1,106.56,411,Regular
17791,29,1,106.1,411,Regular
16581,182,1,105.84,311,Regular
18103,549,1,105.8,111,Lost Customers
15642,729,1,105.78000000000002,111,Lost Customers
14579,432,1,105.56,111,Lost Customers
15340,561,1,105.5,111,Lost Customers
14027,60,1,104.82,311,Regular
17328,673,1,104.7,111,Lost Customers
16375,470,2,104.0,121,Regular
16896,555,1,103.95,111,Lost Customers
14542,185,1,103.25,311,Regular
15924,731,1,102.82000000000001,111,Lost Customers
17467,395,1,102.6,211,Regular
14836,10,3,102.44999999999999,531,New Customers
15486,527,1,102.0,111,Lost Customers
13829,421,1,102.0,111,Lost Customers
16516,30,1,101.7,411,Regular
18068,289,1,101.69999999999999,211,Regular
16944,609,1,101.36,111,Lost Customers
18086,274,1,101.34,211,Regular
18195,387,1,101.16,211,Regular
13011,372,1,101.10000000000001,211,Regular
17741,406,2,101.1,221,Regular
16498,161,2,100.97,321,Regular
17493,385,1,100.91000000000001,211,Regular
14946,14,1,100.9,511,New Customers
17224,501,1,100.86,111,Lost Customers
17427,71,1,100.8,311,Regular
14371,295,1,100.5,211,Regular
15635,395,1,100.35,211,Regular
17570,381,1,100.0,211,Regular
17939,159,1,99.14,311,Regular
12774,535,1,98.7,111,Lost Customers
17538,25,1,98.42,411,Regular
16694,723,1,98.30000000000001,111,Lost Customers
17895,44,1,98.0,411,Regular
18033,65,1,97.97,311,Regular
17395,508,1,97.5,111,Lost Customers
12984,18,1,97.5,511,New Customers
14642,58,1,96.12,311,Regular
13793,646,1,96.0,111,Lost Customers
17024,45,3,95.85,431,Regular
18249,17,1,95.34,511,New Customers
12548,166,1,95.19999999999999,311,Regular
15285,407,1,94.92,211,Regular
14833,498,1,94.8,111,Lost Customers
15868,583,1,94.53,111,Lost Customers
15397,289,1,94.0,211,Regular
14394,564,1,93.8,111,Lost Customers
15305,555,1,93.60000000000001,111,Lost Customers
12992,725,1,93.35000000000001,111,Lost Customers
15082,668,1,93.35000000000001,111,Lost Customers
16196,488,1,93.3,111,Lost Customers
14054,65,1,92.46,311,Regular
16831,564,1,91.8,111,Lost Customers
13160,22,1,91.8,411,Regular
12659,29,1,91.68,411,Regular
13392,677,1,91.14,111,Lost Customers
14786,550,1,90.96,111,Lost Customers
13947,65,1,90.6,311,Regular
14435,501,1,90.42,111,Lost Customers
16506,19,2,90.30000000000001,421,Regular
16597,4,1,90.04,511,New Customers
15686,420,1,90.0,111,Lost Customers
14117,143,1,90.0,311,Regular
16061,431,1,89.65,111,Lost Customers
13535,402,1,89.5,211,Regular
14760,297,1,89.2,211,Regular
13222,577,1,88.5,111,Lost Customers
15603,78,2,88.48,321,Regular
15083,256,1,88.2,211,Regular
16564,569,1,87.8,111,Lost Customers
17606,737,1,87.30000000000001,111,Lost Customers
17763,263,4,86.15,231,Regular
13180,607,1,86.10000000000001,111,Lost Customers
15541,114,1,85.13000000000001,311,Regular
13841,252,1,85.0,211,Regular
12401,303,1,84.3,211,Regular
15094,463,2,83.0,121,Regular
14347,736,1,82.6,111,Lost Customers
13469,653,1,82.4,111,Lost Customers
16028,595,1,82.2,111,Lost Customers
13215,402,1,81.6,211,Regular
13006,56,1,81.57,411,Regular
17620,59,1,81.44,311,Regular
17008,429,1,81.36,111,Lost Customers
14717,733,1,81.3,111,Lost Customers
15170,406,1,81.15,211,Regular
17336,472,1,81.12,111,Lost Customers
16789,8,1,80.8,511,New Customers
17752,359,1,80.64,211,Regular
15833,737,1,80.4,111,Lost Customers
15131,394,1,80.28,211,Regular
14190,666,1,79.9,111,Lost Customers
16165,505,1,79.9,111,Lost Customers
14589,371,1,79.5,211,Regular
14007,512,1,79.48,111,Lost Customers
15753,304,1,79.2,211,Regular
17192,536,1,77.83,111,Lost Customers
12570,682,1,77.52,111,Lost Customers
17942,7,1,77.50000000000001,511,New Customers
14785,10,2,77.4,521,New Customers
13132,261,1,77.3,211,Regular
16867,689,1,76.74000000000001,111,Lost Customers
14373,358,1,76.55,211,Regular
14613,680,1,76.32000000000001,111,Lost Customers
14090,324,1,76.32000000000001,211,Regular
15668,217,1,76.32000000000001,211,Regular
13219,618,1,76.23,111,Lost Customers
17628,81,1,75.75,311,Regular
16610,219,1,75.66,211,Regular
14559,390,1,75.6,211,Regular
17944,423,1,75.41,111,Lost Customers
16420,396,1,75.0,211,Regular
13095,70,1,74.39999999999999,311,Regular
18032,334,1,73.5,211,Regular
12506,232,1,73.5,211,Regular
16171,59,1,73.2,311,Regular
17906,247,1,72.9,211,Regular
13105,436,1,72.0,111,Lost Customers
16459,729,1,71.79,111,Lost Customers
13938,35,1,71.66,411,Regular
16970,626,1,71.4,111,Lost Customers
13185,267,1,71.4,211,Regular
